run_id,experiment_name,condition_id,run_number,sensor_name,n_train_stacks,n_val_stacks,n_samples_per_class_0,n_samples_per_class_1,catastrophic_prob_type1,catastrophic_prob_type2,p_hat,se,ci_lo,ci_hi,true_disturbed_prop,f1_pixel,f1_sample,n_class0,n_class1,pixel_agreement,pixel_precision,pixel_recall,pixel_iou
run_ID_20260727_174417_599031,point_sampling_sensitivity,n100_distMed,4,Sensor_Clean,20,40,100,100,0.02,0.02,0.013218352690054188,0.0002336331682503018,0.01276044009468961,0.013676265285418767,0.014250496715291765,0.9678273431137238,0.9847715736040609,100,100,0.9991338424459648,0.992938089475428,0.9501071031312819,0.9437900134149096
run_ID_20260727_174417_599031,point_sampling_sensitivity,n100_distMed,4,Sensor_X,20,40,100,100,0.02,0.02,0.021280044140390357,0.009865295166528617,0.0019444209171371914,0.040615667363643526,0.014250496715291765,0.755985987182876,0.6082461492824667,100,100,0.9932089251390008,0.7260287628291305,0.8136674193739468,0.6166472550465816
run_ID_20260727_174417_599031,point_sampling_sensitivity,n100_distMed,4,Sensor_Y,20,40,100,100,0.02,0.02,0.015824909784906197,0.009820865434393512,0.0,0.0350734523333318,0.014250496715291765,0.3678512513990031,0.30967289555147587,100,100,0.9768728373855671,0.32842333370276344,0.4643137482040286,0.23305475337514
run_ID_20260727_174417_599031,point_sampling_sensitivity,n100_distMed,4,Sensor_Z,20,40,100,100,0.02,0.02,0.04574906840401504,0.01856256663717072,0.009367106334535642,0.08213103047349443,0.014250496715291765,0.12542647485985173,0.15149851762266245,100,100,0.9311870902660333,0.08120629432834914,0.32759590044613734,0.06330924622978035
run_ID_20260727_174454_910be4,point_sampling_sensitivity,n100_distMed,5,Sensor_Clean,20,40,100,100,0.02,0.02,0.033215774011555114,0.00047690155635310124,0.032281064136931936,0.03415048388617829,0.03391014617368874,0.958969112366679,0.98989898989899,100,100,0.9988743802788747,0.9674673189904499,0.9648075697251698,0.9322864927528184
run_ID_20260727_174454_910be4,point_sampling_sensitivity,n100_distMed,5,Sensor_X,20,40,100,100,0.02,0.02,0.038557043942616644,0.009745204161929125,0.019456794763245716,0.05765729312198757,0.03391014617368874,0.76895453172566,0.7787933455277647,100,100,0.9929913853465979,0.737026213825751,0.8282282372165455,0.6370130634238169
run_ID_20260727_174454_910be4,point_sampling_sensitivity,n100_distMed,5,Sensor_Y,20,40,100,100,0.02,0.02,0.03638409625741051,0.009760462979326735,0.01725394034549359,0.05551425216932743,0.03391014617368874,0.44880835979347994,0.7612136995892627,100,100,0.9841501050881879,0.5564345392757881,0.45263809734450433,0.30761144695838605
run_ID_20260727_174454_910be4,point_sampling_sensitivity,n100_distMed,5,Sensor_Z,20,40,100,100,0.02,0.02,0.0351646245342505,0.00988596802094919,0.015788483260875376,0.05454076580762563,0.03391014617368874,0.18575989427694486,0.5094690602970678,100,100,0.9501627653894671,0.14264943702736835,0.2917278950458546,0.11018122821481575
run_ID_20260727_174530_9daeac,point_sampling_sensitivity,n100_distMed,6,Sensor_Clean,20,40,100,100,0.02,0.02,0.014760170119494626,0.0004374463987054635,0.013902790932865169,0.015617549306124082,0.0154503265130752,0.9778372629509382,0.9583333333333334,100,100,0.9992177652699507,0.9682446702621704,0.9921325051759834,0.960377175438154
run_ID_20260727_174530_9daeac,point_sampling_sensitivity,n100_distMed,6,Sensor_X,20,40,100,100,0.02,0.02,0.01261673921030182,0.000712571344648779,0.011220125038374934,0.014013353382228705,0.0154503265130752,0.7831685884474202,0.8636363636363636,100,100,0.9932606618325328,0.7664917422235425,0.822031923634941,0.6516269790071594
run_ID_20260727_174530_9daeac,point_sampling_sensitivity,n100_distMed,6,Sensor_Y,20,40,100,100,0.02,0.02,0.006817638377762418,0.000727621243434979,0.0053915269462436076,0.008243749809281227,0.0154503265130752,0.4770507204438794,0.6394557823129251,100,100,0.9838605451686606,0.5301544546446235,0.4515170720464626,0.31573073133035073
run_ID_20260727_174530_9daeac,point_sampling_sensitivity,n100_distMed,6,Sensor_Z,20,40,100,100,0.02,0.02,0.013687333819033209,0.00978238955725201,0.0,0.03286046503398787,0.0154503265130752,0.16352569383358967,0.19741022428676488,100,100,0.9644338689817944,0.15429980238522445,0.19946977515718142,0.08395973585203509
run_ID_20260727_174609_897c1a,point_sampling_sensitivity,n100_distMed,7,Sensor_Clean,20,40,100,100,0.02,0.02,0.03120113337441808,0.00031516296337796054,0.03058342531693636,0.031818841431899794,0.03188949996448831,0.961138477949089,0.9949748743718594,100,100,0.9989172090446929,0.9747900305588443,0.9552363109566933,0.930557002312414
run_ID_20260727_174609_897c1a,point_sampling_sensitivity,n100_distMed,7,Sensor_X,20,40,100,100,0.02,0.02,0.04072045504374114,0.00971075727263575,0.021687720526764667,0.05975318956071761,0.03188949996448831,0.7804698431301744,0.8257982112712647,100,100,0.9936895660663241,0.7525487603208421,0.8450975333452874,0.6535129043136856
run_ID_20260727_174609_897c1a,point_sampling_sensitivity,n100_distMed,7,Sensor_Y,20,40,100,100,0.02,0.02,0.035088635861339416,0.009820409876934125,0.015840986189127108,0.05433628553355173,0.03188949996448831,0.38779328234640664,0.6136869009050241,100,100,0.9700318689214689,0.36558596038423596,0.5321612630980083,0.2585800266349413
run_ID_20260727_174609_897c1a,point_sampling_sensitivity,n100_distMed,7,Sensor_Z,20,40,100,100,0.02,0.02,0.02260004702542152,0.004155977523186471,0.01445448075941806,0.03074561329142498,0.03188949996448831,0.14125051787170576,0.37398373983739835,100,100,0.9195394845942211,0.09202385663343092,0.3622276727130863,0.08226098927210952
run_ID_20260727_174647_26283c,point_sampling_sensitivity,n100_distMed,8,Sensor_Clean,20,40,100,100,0.02,0.02,0.025079626122146433,0.000253329556789358,0.024583109314619798,0.025576142929673067,0.02577660110197977,0.9668299238038542,0.9949748743718593,100,100,0.9989342462832986,0.9822804528610515,0.9578676628663262,0.9403005626295856
run_ID_20260727_174647_26283c,point_sampling_sensitivity,n100_distMed,8,Sensor_X,20,40,100,100,0.02,0.02,0.03320250788409837,0.009773499771776595,0.014046800328505804,0.052358215439690936,0.02577660110197977,0.764824315533774,0.776054317196194,100,100,0.992359292314722,0.7457506694370555,0.8143846490478556,0.6325871597202937
run_ID_20260727_174647_26283c,point_sampling_sensitivity,n100_distMed,8,Sensor_Y,20,40,100,100,0.02,0.02,0.03277387295700439,0.013756054956555125,0.005812500672802645,0.05973524524120613,0.02577660110197977,0.4235219448416622,0.4442677338770774,100,100,0.97907445889899,0.4740720529705061,0.4388827063244761,0.2776320518261955
run_ID_20260727_174647_26283c,point_sampling_sensitivity,n100_distMed,8,Sensor_Z,20,40,100,100,0.02,0.02,0.03502235322871293,0.016824676176241695,0.002046593871730139,0.06799811258569571,0.02577660110197977,0.1630480822706896,0.2041319307933417,100,100,0.9632614365671044,0.2027311768428666,0.15341481045163974,0.08647622030310437
run_ID_20260727_174727_ca25cc,point_sampling_sensitivity,n100_distMed,9,Sensor_Clean,20,40,100,100,0.02,0.02,0.03267359411518094,0.0004691171092312531,0.03175414147655614,0.03359304675380574,0.032694871723055,0.9737571937709826,0.9898989898989898,100,100,0.9993339421997156,0.9548899491119597,0.9969017413985967,0.9517916905105565
run_ID_20260727_174727_ca25cc,point_sampling_sensitivity,n100_distMed,9,Sensor_X,20,40,100,100,0.02,0.02,0.040019014694709004,0.009730012261744614,0.02094854109255645,0.05908948829686156,0.032694871723055,0.760792283371845,0.7975346987164237,100,100,0.9926512472884911,0.6968016515964545,0.8634887611838178,0.6238705415720263
run_ID_20260727_174727_ca25cc,point_sampling_sensitivity,n100_distMed,9,Sensor_Y,20,40,100,100,0.02,0.02,0.0243071195516142,0.0011445775573078604,0.022063788761777964,0.026550450341450437,0.032694871723055,0.44289049278547665,0.9010989010989011,100,100,0.9861179955175409,0.5753782742143168,0.390190272416809,0.2933181842232197
run_ID_20260727_174727_ca25cc,point_sampling_sensitivity,n100_distMed,9,Sensor_Z,20,40,100,100,0.02,0.02,0.023449719981167582,0.003142380711775061,0.017290766960375122,0.029608673001960042,0.032694871723055,0.19193250113178834,0.5294117647058824,100,100,0.9497603651253195,0.14498099717934074,0.31124761172913784,0.10810442994730622
